Portal,Rol_Buscado,Codigo,Nombre Oferta,Empresa,Ubicacion,Salario,Modalidad,Fecha Publicacion,Descripcion,Requisitos,URL,Nivel_Educacion,Anios_Experiencia,Conocimientos_Explicitos,Idiomas,Habilidades_Tecnicas,Total_Habilidades_Detectadas,Moneda_Original,Tipo_Mercado,Salario_COP,Salario_Millones,Seniority,Nivel_Educativo_Ordinal,Skill_Python,Skill_R,Skill_SQL,Skill_Scala,Skill_Java / C++,Skill_Power BI,Skill_Tableau,Skill_Excel Avanzado,Skill_Looker,Skill_Qlik,Skill_Spark / PySpark,Skill_Databricks,Skill_Hadoop / Hive,Skill_Kafka,Skill_AWS,Skill_Azure,Skill_Google Cloud (GCP),Skill_Machine Learning General,Skill_Deep Learning,Skill_NLP / LLMs,Skill_Computer Vision,Skill_Scikit-Learn,Skill_TensorFlow / Keras,Skill_PyTorch,Skill_Estadística / Modelamiento,Skill_ETL / Pipelines de Datos,Skill_Airflow,Skill_Docker / Kubernetes,Skill_Git / Control de Versiones,Skill_Bases de Datos NoSQL,Skill_MLOps
Torre.ai,cientifico-de-datos,arQjp34W,"Staff Machine Learning Engineer, Gen AI | Voice & Speech",Weave,United States,A convenir / No especificado,Remoto,Reciente,You'll architect scalable voice AI solutions to transform patient communication in healthcare.,AWS | Cloud-Native Infrastructure | GCP | Generative artificial intelligence (Generative AI) | Infrastructure as code (IaC) | Kubernetes | Large language model (LLM) | MLOps | Machine learning | PostgreSQL | Prompt engineering | Redis | Retrieval-augmented generation (RAG) | Systems design,https://torre.ai/jobs/weave-staff-machine-learning-engineer-gen-ai-voice-speech,No especificado,,,No especificado,"SQL, AWS, Google Cloud (GCP), Machine Learning General, NLP / LLMs, Docker / Kubernetes, Bases de Datos NoSQL, MLOps",8,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
Torre.ai,cientifico-de-datos,qdP9DRbr,Senior Machine Learning Engineer (Remote - LATAM Based),Arionkoder,"Colombia, Argentina",A convenir / No especificado,Remoto,Reciente,You will build scalable AI systems that drive real business outcomes through advanced engineering.,AWS infrastructure | Agile methodologies | CI/CD | Computer vision | Deep learning | Git | LangChain | MLOps | MLflow | Optical character recognition (OCR) | Predictive modelling | Prompt engineering | Python | Streamlit | Test-driven development | Time series analysis,https://torre.ai/jobs/arionkoder-sr-machine-learning-engineer-remote-latam-based,No especificado,,,No especificado,"Python, AWS, Machine Learning General, Deep Learning, Computer Vision, Git / Control de Versiones, MLOps",7,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
Torre.ai,cientifico-de-datos,ed8pp3ed,"Research Staff, Data Science",Deepgram,United States,USD 150.000 a 220.000 (yearly),Remoto,Reciente,You will pioneer the future of voice AI by building scalable data foundations for foundation models.,Data acquisition | Data preparation | Data science | DataOps | Deep learning | Language processing | Mechanical engineering | Model building | Physics | PyTorch | Python | Signal processing | Statistical analysis,https://torre.ai/jobs/deepgram-research-staff-data-science-1,No especificado,,,No especificado,"Python, Deep Learning, PyTorch",3,USD,Mercado Internacional (Remoto - USD),61666666.666666664,61.666666666666664,No especificado,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Torre.ai,cientifico-de-datos,NrJOOxYW,"Director, Client Data Science",Foodsmart,United States,USD 190.000 a 220.000 (yearly),Remoto,Reciente,You'll scale clinical impact by automating data infrastructure for health equity.,Analytics | Artificial intelligence (AI) | Business intelligence (BI) | Data build tool (dbt) | Data science | Python | SQL,https://torre.ai/jobs/foodsmart-director-client-data-science,No especificado,,,No especificado,"Python, SQL, ETL / Pipelines de Datos",3,USD,Mercado Internacional (Remoto - USD),68333333.33333333,68.33333333333333,No especificado,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Torre.ai,cientifico-de-datos,VWMqMEBW,Machine Learning Engineer (Remote),StackAdapt,United Kingdom,A convenir / No especificado,Remoto,Reciente,You will engineer high-impact machine learning models to optimize global advertising at scale.,Concurrency | Data pipelines | Data structures | Machine learning | Microservices | Python | Software design,https://torre.ai/jobs/stackadapt-machine-learning-engineer-remote,No especificado,,,No especificado,"Python, Machine Learning General, ETL / Pipelines de Datos",3,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Torre.ai,cientifico-de-datos,JWO8VZ6w,Machine Learning Engineer,AI Talent Hunt,"Canadá, USA",USD 175.000 a 220.000 (yearly),Remoto,Reciente,You will engineer scalable ML systems to secure global transactions through real-time detection.,Backend engineering | Computer science | Data pipelines | Data processing | Fraud detection | Go | MLOps | Machine learning | Python | SQL | Software engineering,https://torre.ai/jobs/ai-talent-hunt-machine-learning-engineer,No especificado,,,No especificado,"Python, SQL, Machine Learning General, ETL / Pipelines de Datos, MLOps",5,USD,Mercado Internacional (Remoto - USD),65833333.33333333,65.83333333333333,No especificado,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Torre.ai,cientifico-de-datos,Qwe1BDYw,Staff Machine Learning Engineer,SurveyMonkey,Italy,A convenir / No especificado,Remoto,Reciente,You will architect enterprise-scale AI systems to transform how global teams derive insights.,AWS | Amazon Athena | Amazon Elastic Kubernetes Service (Amazon EKS) | Amazon SageMaker | Apache Kafka | CI/CD | Data science | Exploratory data analysis | Large language model (LLM) | Machine learning | Model evaluation | Natural language processing (NLP) | Prompt engineering | Retrieval-augmented generation (RAG) | Software architecture | Software as a service (SaaS) | Statistical analysis | Statistical modeling,https://torre.ai/jobs/surveymonkey-staff-machine-learning-engineer,No especificado,,,No especificado,"Kafka, AWS, Machine Learning General, NLP / LLMs, Docker / Kubernetes",5,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Torre.ai,cientifico-de-datos,kWRgx57w,"Staff, Analytics Engineer, GTM Data Science & Analytics",Twilio,United States,USD 155.520 a 194.400 (yearly),Remoto,Reciente,You will drive strategic data integrity by architecting robust analytics layers for global scale.,Analytics engineering | Business intelligence (BI) | CI/CD | Data Observability | Data build tool (dbt) | Data engineering | Data modeling | Data pipelines | Data quality | SQL | Testing frameworks,https://torre.ai/jobs/twilio-staff-analytics-engineer-gtm-data-science-analytics,No especificado,,,No especificado,"SQL, ETL / Pipelines de Datos",2,USD,Mercado Internacional (Remoto - USD),58320000.0,58.32,No especificado,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Torre.ai,cientifico-de-datos,ZWXzxx1d,"Research Engineer, Machine Learning Systems",Deepgram,United States,USD 150.000 a 250.000 (yearly),Remoto,Reciente,"You'll pioneer new audio AI paradigms, scaling speech technologies to enable universal human interaction.",Dashboards | Data engineering | Docker | Internal tools | Kubernetes | MLflow | Machine learning | Prefect,https://torre.ai/jobs/deepgram-research-engineer-machine-learning-systems,No especificado,,,No especificado,"Machine Learning General, Docker / Kubernetes, MLOps",3,USD,Mercado Internacional (Remoto - USD),66666666.66666667,66.66666666666667,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
LinkedIn,cientifico-de-datos,4465699978,Sr Data Scientist - GCP,Coderio | Software Company,Área metropolitana de Bucaramanga,A convenir / No especificado,Presencial,2026-09-10,Oferta publicada en LinkedIn para Sr Data Scientist - GCP en Coderio | Software Company (Área metropolitana de Bucaramanga).,,https://co.linkedin.com/jobs/view/sr-data-scientist-gcp-at-coderio-4465699978,No especificado,,,No especificado,Google Cloud (GCP),1,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4449968393,Data Scientist (Científico de Datos) - Hybrid,Clara,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Híbrido,2026-08-06,"Oferta publicada en LinkedIn para Data Scientist (Científico de Datos) - Hybrid en Clara (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/data-scientist-cient%C3%ADfico-de-datos-hybrid-at-clara-4449968393,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4447778999,Científico de datos / Data Scientist // Inglés B2+ o C1,BRM S.A.S,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-08-01,"Oferta publicada en LinkedIn para Científico de datos / Data Scientist // Inglés B2+ o C1 en BRM S.A.S (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-data-scientist-ingl%C3%A9s-b2%2B-o-c1-at-brm-s-a-s-4447778999,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4460025843,Científico de datos,Nequi,"Medellín, Antioquia, Colombia",A convenir / No especificado,Presencial,2026-08-31,"Oferta publicada en LinkedIn para Científico de datos en Nequi (Medellín, Antioquia, Colombia).",,https://co.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-at-nequi-4460025843,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4463910332,Sr Data Scientist - GCP,Coderio | Software Company,Colombia,A convenir / No especificado,Presencial,2026-09-10,Oferta publicada en LinkedIn para Sr Data Scientist - GCP en Coderio | Software Company (Colombia).,,https://co.linkedin.com/jobs/view/sr-data-scientist-gcp-at-coderio-4463910332,No especificado,,,No especificado,Google Cloud (GCP),1,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4452761461,Senior Data Scientist,NielsenIQ,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-09-03,"Oferta publicada en LinkedIn para Senior Data Scientist en NielsenIQ (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/senior-data-scientist-at-nielseniq-4452761461,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4457170762,Senior Data Scientist,Capgemini Engineering,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-08-24,"Oferta publicada en LinkedIn para Senior Data Scientist en Capgemini Engineering (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/senior-data-scientist-at-capgemini-engineering-4457170762,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4464388528,Data Scientist,Abbott,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-09-07,"Oferta publicada en LinkedIn para Data Scientist en Abbott (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/data-scientist-at-abbott-4464388528,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4457472871,Data Scientist Senior,Empresa Confidencial,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-08-25,"Oferta publicada en LinkedIn para Data Scientist Senior en Empresa Confidencial (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/data-scientist-senior-at-empresa-confidencial-4457472871,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4446780068,Lead Fraud Data Scientist,Félix,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-07-30,"Oferta publicada en LinkedIn para Lead Fraud Data Scientist en Félix (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/lead-fraud-data-scientist-at-f%C3%A9lix-4446780068,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4434680950,"Delivery AI Scientist, Colombia - X Delivery",BCG X,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-09-05,"Oferta publicada en LinkedIn para Delivery AI Scientist, Colombia - X Delivery en BCG X (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/delivery-ai-scientist-colombia-x-delivery-at-bcg-x-4434680950,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4466376847,Senior Data Scientist,Baker Hughes,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-09-11,"Oferta publicada en LinkedIn para Senior Data Scientist en Baker Hughes (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/senior-data-scientist-at-baker-hughes-4466376847,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4388142584,Data Scientist Colombia,Artefact,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-09-07,"Oferta publicada en LinkedIn para Data Scientist Colombia en Artefact (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/data-scientist-colombia-at-artefact-4388142584,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4445970217,Data Scientist,Antenna,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-07-27,"Oferta publicada en LinkedIn para Data Scientist en Antenna (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/data-scientist-at-antenna-4445970217,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4463858948,Científico de datos,Ayesa Digital,"Barranquilla, Atlántico, Colombia",A convenir / No especificado,Presencial,2026-09-09,"Oferta publicada en LinkedIn para Científico de datos en Ayesa Digital (Barranquilla, Atlántico, Colombia).",,https://co.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-at-ayesa-digital-4463858948,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4464908378,Senior Risk Data Scientist - Remote Work | REF#303851,BairesDev,Colombia,A convenir / No especificado,Remoto,2026-09-08,Oferta publicada en LinkedIn para Senior Risk Data Scientist - Remote Work | REF#303851 en BairesDev (Colombia).,,https://co.linkedin.com/jobs/view/senior-risk-data-scientist-remote-work-ref%23303851-at-bairesdev-4464908378,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4466334525,Data Scientist - Python (Remote),Hire Feed,Colombia,A convenir / No especificado,Remoto,2026-09-11,Oferta publicada en LinkedIn para Data Scientist - Python (Remote) en Hire Feed (Colombia).,,https://co.linkedin.com/jobs/view/data-scientist-python-remote-at-hire-feed-4466334525,No especificado,,,No especificado,Python,1,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4441102435,Sr Data Science and Analytics,TransUnion,"Bogotá, Distrito Capital, Colombia",A convenir / No especificado,Presencial,2026-09-02,"Oferta publicada en LinkedIn para Sr Data Science and Analytics en TransUnion (Bogotá, Distrito Capital, Colombia).",,https://co.linkedin.com/jobs/view/sr-data-science-and-analytics-at-transunion-4441102435,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4456893106,Data Scientist,Capgemini Engineering,Colombia,A convenir / No especificado,Presencial,2026-08-24,Oferta publicada en LinkedIn para Data Scientist en Capgemini Engineering (Colombia).,,https://co.linkedin.com/jobs/view/data-scientist-at-capgemini-engineering-4456893106,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4449786355,Senior Data Scientist (Generative AI),SoftServe,Colombia,A convenir / No especificado,Presencial,2026-08-28,Oferta publicada en LinkedIn para Senior Data Scientist (Generative AI) en SoftServe (Colombia).,,https://co.linkedin.com/jobs/view/senior-data-scientist-generative-ai-at-softserve-4449786355,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn,cientifico-de-datos,4460520904,Senior Applied Scientist,Caseware,"Medellin, Antioquia, Colombia",A convenir / No especificado,Presencial,2026-08-28,"Oferta publicada en LinkedIn para Senior Applied Scientist en Caseware (Medellin, Antioquia, Colombia).",,https://co.linkedin.com/jobs/view/senior-applied-scientist-at-caseware-4460520904,No especificado,,,No especificado,,0,CAD,Mercado Internacional (Remoto - USD),,,No especificado,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
